33.18,34.040001,133.979997,33.59749975
33.349998,34.169998,135.02499699999998,33.927499749999996
33.349998,34.169998,135.099998,33.76249875
33.349998,34.740002,135.949999,34.29750075
33.990002,34.740002,137.2000035,34.00250174999999
32.970001,34.580002,135.810004,33.6224995
32.689999,34.209999,133.21999950000003,33.01499925
32.689999,33.630001,132.3149985,33.3150005
32.869999,34.080002,133.3900015,33.39250125
32.91,34.080002,133.975003,33.27499975
32.5,33.880001,132.58499949999998,32.96499925
32.209999,33.389999,131.22999750000002,33.019999250000005
32.209999,34.150002,132.449999,33.592501
32.82,34.73,135.82500149999998,34.7675
33.150002,35.84,138.47500300000002,34.4075015
33.150002,35.84,138.64500099999998,34.65499875
34.029999,34.98,138.46499799999998,34.60249975
34.18,35.200001,138.72999900000002,34.97000025
34.099998,35.720001,139.19,34.78999975
34.099998,36.389999,140.78,35.17
33.470001,36.389999,138.3749995,33.5249995
32.849998,33.889999,134.22999900000002,33.3200005
32.439999,33.830002,132.3899995,32.8099995
32.439999,33.52,131.72999950000002,33.13
32.610001,33.52,132.02499949999998,32.93999975
32.610001,33.869999,132.474999,33.239999999999995
32.689999,33.869999,132.52999950000003,33.0774995
32.580002,33.5,131.940001,32.9000005
32.32,33.5,131.5650005,32.8324995
32.32,33.119999,131.409998,32.70749975
32.119999,33.119999,130.94999950000002,32.71000024999999
32.119999,33.040001,130.23499950000001,32.64999975
32.169998,33.849998,131.7949985,33.6049995
33.029999,34.23,134.1299995,33.52250025
33.029999,34.23,134.8400005,33.862500250000004
33.080002,34.130001,134.870003,33.945000750000005
33.080002,35.200001,136.355002,34.47000025
33.459999,35.299999,138.699999,34.86749925
34.16,35.299999,139.7749995,35.052501
34.650002,35.34,139.905003,35.0425005
34.650002,35.48,140.570002,35.23999975
35.049999,35.700001,141.3949985,35.309999499999996
34.700001,35.700001,140.63999950000002,34.80000025
34.299999,35.27,139.414999,34.932499750000005
33.880001,35.470001,138.8399995,34.195000500000006
33.0,35.470001,135.82000349999998,33.1350015
32.240002,33.490002,132.22000400000002,32.50750025
31.209999,33.360001,128.730001,31.71
31.01,32.43,126.3300005,32.01250075
31.01,33.59,129.650003,33.112500000000004
32.77,33.630001,133.1250015,33.487500000000004
33.16,33.860001,133.79999899999999,33.2024995
32.400002,33.860001,132.9100005,32.91250075
31.77,33.490002,130.2100015,32.227500750000004
31.77,32.830002,129.340002,32.550000250000004
32.32,33.02,130.59500100000002,32.6949995
31.99,33.02,130.344998,32.2475
31.73,32.689999,128.96999849999997,31.9774995
31.209999,32.5,127.38499950000002,31.46500025
30.66,31.99,124.99,30.902499749999997
30.35,31.200001,123.40000049999998,30.2550005
28.43,31.200001,120.83499950000001,29.69999975
28.43,30.709999,116.88500049999999,28.75000025
28.440001,29.110001,115.2300015,28.772500249999997
27.85,29.23,114.54000049999999,28.592500250000004
27.200001,29.23,113.4850005,28.42
27.200001,29.709999,115.2299995,29.304999249999998
28.85,29.709999,117.3199985,29.57999975
28.85,30.57,118.8649985,30.18
29.629999,30.92,121.3849995,30.67250025
30.17,31.74,123.63000050000002,31.07499975
30.41,31.74,123.72499950000001,30.8149995
30.41,31.33,123.41999849999999,31.052499500000003
30.809999,31.77,124.83999850000001,30.96999975
29.41,31.77,123.34999949999998,30.59000025
29.41,31.23,121.66,30.582500000000003
30.0,31.43,123.2499995,31.20999975
30.629999,31.59,124.85,31.042500249999996
30.35,31.799999,124.595,31.467499999999998
30.35,32.830002,125.4300015,31.64750075
30.860001,32.830002,127.05000299999998,31.79250075
31.440001,32.740002,128.1250025,32.2725
31.379999,32.740002,128.0649995,31.667499499999998
31.23,32.099998,126.80499699999999,31.959999500000002
31.23,32.990002,128.39500099999998,32.695001
32.23,33.57,131.6650015,33.25
32.93,33.77,133.365,33.21749975
31.110001,33.77,131.24,32.3075
31.110001,33.029999,128.9999995,31.3325
29.0,33.029999,125.449999,31.5425
29.0,34.02,127.525,33.6575
32.91,34.950001,135.565,34.647499
33.869999,35.669998,139.624996,35.41749875
35.029999,36.189999,142.40999449999998,35.9299995
35.599998,36.240002,143.8049985,35.9825
35.720001,36.349998,144.24000149999998,35.84750075
34.82,36.610001,143.285002,35.4125005
33.849998,36.610001,139.92000199999998,34.9625005
33.849998,36.77,141.335001,36.3499995
35.73,37.689999,146.925,37.057500000000005
36.150002,37.689999,147.3399985,36.7299995
36.150002,37.52,146.859998,36.8999995
36.299999,37.709999,148.5649985,37.199999999999996
36.599998,37.709999,148.524998,36.8999985
36.369999,37.209999,147.12499649999998,36.89999975
36.369999,37.57,147.564997,37.08999925
36.619999,37.689999,149.164997,37.5824985
37.299999,37.919998,150.39999550000002,37.652499
37.27,37.919998,150.7199965,37.805
37.27,38.310001,151.33000100000004,38.34500125
37.650002,39.580002,154.39500200000003,39.099999249999996
38.669998,39.779999,157.01499900000002,39.15499975
38.259998,39.779999,156.5249995,39.1850005
38.259998,39.849998,157.119999,39.727498999999995
39.259998,39.98,158.649998,39.492499499999994
38.93,39.98,158.17499949999998,39.275000500000004
38.599998,39.790001,156.379999,38.74499875
38.150002,38.959999,154.504999,38.495001
38.150002,39.029999,154.29500050000001,38.58749975
38.099998,39.029999,154.329998,38.50249825
37.779999,38.799999,153.189994,38.087498749999995
37.52,38.68,152.254997,37.7525005
36.939999,38.68,150.4500015,37.47500075
36.580002,38.380001,150.1450035,37.98750025
36.580002,39.119999,153.190001,38.86249925
38.459999,39.639999,156.209997,39.4174995
39.150002,39.779999,157.5949995,39.4125005
39.150002,39.779999,157.62000150000003,39.405001
38.849998,39.779999,157.27499999999998,39.59249975
38.849998,40.869999,159.36000049999998,40.4899995
39.93,41.389999,163.07500050000002,41.01000025
40.580002,41.389999,163.945,40.87250075
40.509998,41.23,163.065001,40.65499975
40.509998,40.889999,162.76000050000002,40.7650005
40.369999,40.93,162.7649995,40.7124995
40.369999,41.27,163.3600005,40.942499999999995
40.779999,41.52,164.0349995,40.902499000000006
40.02,41.52,163.234998,40.57500075
40.02,41.400002,161.99999950000003,40.5299995
40.209999,41.110001,162.2299995,41.04749975
40.459999,42.209999,164.32999800000002,41.349999499999996
40.549999,42.310001,166.7749995,41.99499975
41.02,42.310001,167.14000099999998,41.83000075
41.02,42.889999,168.069999,42.43249975
42.0,43.259998,170.61,42.965
42.700001,43.439999,171.885,43.09499925
42.759998,43.779999,172.71999749999998,43.2874995
42.919998,43.779999,173.069998,43.184999499999996
42.91,43.630001,172.90499850000003,43.335
42.810001,43.630001,172.8649995,43.10000025
42.810001,43.59,172.63500000000002,43.004999
42.279999,43.439999,172.08999799999998,43.12749975
42.279999,43.5,172.01999849999999,43.127500500000004
42.580002,44.0,173.44000250000002,43.505001
43.049999,44.0,174.10000200000002,43.21999925
42.16,43.869999,171.965,43.09250074999999
39.119999,44.66,169.70500049999998,42.31999975
39.119999,44.66,173.31500100000002,44.49250049999999
44.040001,45.07,178.5000005,44.7599995
44.450001,45.07,179.21500099999997,44.60500075
43.98,44.990002,178.000001,44.33749975
43.689999,44.669998,176.60999900000002,43.915
43.59,44.310001,175.64499800000004,43.91749925
43.59,44.549999,176.064998,44.39249975
43.549999,44.98,177.1549985,43.427499749999996
41.209999,44.98,171.619999,41.615
40.810001,42.0,165.9400005,41.6525
40.810001,42.549999,167.4450015,42.24250025
41.830002,42.68,169.3749995,42.59999925
42.09,43.310001,170.5449975,43.004999999999995
42.259998,44.049999,172.77999849999998,43.689999500000006
43.09,44.57,175.744999,44.37500025
43.939999,45.099998,177.775,44.35999975
43.689999,45.099998,177.5049995,44.209999
43.580002,44.709999,175.95499999999998,43.9800015
43.580002,44.849998,176.17000000000002,44.412499499999996
43.669998,45.18,178.17500149999998,44.712500750000004
44.41,45.18,178.9900025,44.81999975
44.25,45.439999,179.0749995,44.989999999999995
44.25,46.130001,181.34999899999997,45.7249995
45.23,46.130001,182.75500000000002,45.402500499999995
44.790001,45.830002,181.515,45.30249975
44.720001,45.639999,180.555,45.2175005
44.720001,45.790001,181.0450015,45.4175005
45.0,46.169998,182.21000099999998,45.205
43.799999,46.169998,180.3399985,44.48749924999999
